PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,IID,Population,SEX
-3.393837,3.5226915,6.78608,-12.623595,4.719209,30.224506,-2.1793864,-2.3382895,-2.6975224,-1.0712824,0.44294617,-0.6080889,0.7378089,-0.07509383,-1.3418347,0.44669986,-1.558423,0.5339992,-0.8274395,-0.5705876,-1.3978975,-0.6556627,-0.48527968,-0.25580916,-0.48933008,0.3267709,0.82447004,-2.2423017,-0.2450364,-1.116362,0.03202053,0.4442082,0.21857059,-2.427577,-1.5290253,0.80832183,-0.5213938,1.6464419,1.749795,-0.39983827,-2.7085586,-1.3227596,2.130347,-1.9044313,1.1498238,-2.5475612,-0.4423706,0.5856917,1.4270673,-1.9819498,NA18694,CHD,2
-3.920432,3.080418,7.486237,-12.646039,5.1349845,31.70138,-0.9828455,-1.5190531,-3.3934774,-1.5009016,0.589577,0.97180855,-1.2695767,0.43538368,0.11319747,-0.81937045,-0.19145252,-1.0480372,-0.30245045,-0.4362967,-0.09436207,1.5932539,0.15202558,-0.16861194,0.41956207,-0.23170176,-0.37013176,0.75506335,-0.23479107,1.4660704,1.1357907,-0.56080896,-1.0654247,-0.026432054,0.6229282,-0.3896088,-0.50727654,1.4075164,-1.299237,-0.36871475,0.28251773,0.93997985,-0.08417479,-0.087636225,-0.55034053,-0.82080865,1.3191345,0.620571,0.28130093,1.0791668,NA18696,CHD,2
-3.2535675,3.8381486,6.1983557,-13.941371,5.4404035,31.087486,-1.905179,-3.3600287,-3.151453,-1.1416456,-1.0376198,-0.003214718,0.7958388,0.84372073,-0.18217377,0.61763734,-2.4366515,1.1883795,0.9114125,-1.9705694,1.6068332,0.1566683,-1.4540658,-1.1819141,0.40378976,1.4289149,1.3881669,-1.0194433,0.3986478,1.4619313,1.0813962,1.8636842,-2.6302555,1.7578661,0.78073025,1.183279,1.9750563,-1.1450151,0.084328145,-0.8720566,0.53354824,-0.10148442,0.94962746,-2.8575861,0.5675262,0.16083449,0.6432819,0.24694169,0.039147783,-1.0502927,NA17965,CHD,1
-4.611086,5.122249,6.34458,-13.298597,4.907667,28.439737,-2.3566825,-2.3929389,-2.0754004,-1.4686389,-0.15721212,-0.013214056,1.0029619,1.5962837,-0.89251703,-0.76001066,1.6719549,1.1266336,-0.26462758,-0.20948026,-1.1325655,1.2600688,0.057430882,-0.51065683,0.8391748,-0.54208195,1.5372568,1.0476487,0.47859976,0.57987034,1.5927391,-0.8492922,1.365339,-1.0622765,-1.3950223,0.35626107,1.6275786,-0.67307615,-0.06186561,1.1872433,0.6367498,0.068307355,0.46421087,0.86890423,1.9956521,1.274317,-0.33455622,-1.3479522,-0.48462746,0.07120558,NA17967,CHD,1
-3.1327953,2.4119158,7.3059306,-12.308281,5.5084147,30.304443,-1.4985719,-2.862506,-3.196424,-2.6146376,-0.58373564,0.21137053,0.33332178,0.1886587,0.01838623,-0.43202958,-0.05960389,-0.4131178,0.021770695,0.6495087,-0.15585563,0.31539392,0.17521353,0.5526982,-0.29312584,-1.7002807,-0.51350874,-0.3965383,1.1211431,-0.84070694,-1.3239077,2.2980356,-1.3586811,-0.8416625,-1.6855625,2.1178155,0.07914547,-0.574354,-1.8200926,-2.06881,1.8599,-1.1174246,0.5736996,0.7603745,0.3990534,1.6958114,-0.732308,-0.21766461,0.924485,0.39860085,NA17969,CHD,1
-3.8779798,3.2755864,6.9998226,-12.628383,4.715039,30.060156,-2.4177392,-2.3119335,-3.1771526,-1.5722544,0.63301766,0.32420585,-0.64502084,-0.32899976,0.20840204,-0.08791018,0.0699251,-0.119357474,-0.014244453,-0.87316245,-0.5049542,-1.8322921,-0.9973331,0.83415085,-0.95429355,1.4985626,-1.7226614,1.0627646,-1.1225314,-0.4314792,-0.035090312,0.33670574,0.09182492,0.01200099,0.22910887,-1.0470536,0.7712575,-0.51839757,1.6999484,-0.90830576,-0.27357194,0.8281651,0.65542364,2.0038648,0.2781325,0.9991744,-1.7960294,0.19316204,1.0725558,-0.22393909,NA17983,CHD,1
-3.6141255,3.4843037,5.789089,-13.222166,6.439008,30.192844,-1.2174153,-2.9424508,-3.2697463,-1.7540702,-1.141889,-0.4506302,-1.8251381,-1.2147664,-0.000718283,0.27732563,0.038607646,-0.98701483,0.34897098,-0.099789284,0.12116601,0.9650347,0.67864865,-0.8549169,1.8177646,-0.23389588,-0.6999799,1.3210247,0.68623173,1.2422923,-0.81131613,-0.875549,-0.72570616,-0.78436786,2.7439067,-0.2133077,-1.85008,-1.772012,-0.11384403,0.6572069,0.42088845,-0.39365447,-0.40270773,1.8597677,0.89148456,1.2066178,-0.7425269,-0.87286794,-0.35128945,-1.9530591,NA18117,CHD,1
-4.2358403,3.3335392,6.787156,-13.055903,7.1822166,29.515905,-2.011803,-1.9820367,-3.4767425,-1.4097089,0.08069128,1.1865051,-1.6354886,0.4487528,-0.94294715,-1.0817009,0.68876475,-1.017229,-0.2574864,0.50691706,0.23953319,-0.08252188,-0.5965773,2.0955985,-1.3524239,0.4486173,-0.4882057,-0.52420294,1.4596244,0.89252573,-0.090132914,0.012430605,-0.16514309,-1.1676499,0.9227671,-0.5929524,-1.7863668,-0.45492098,-1.3239049,0.9711493,0.86148703,1.1298412,-0.034058586,-0.284523,-2.2554617,-0.33563223,-2.1458406,1.2445196,-2.6991045,0.9545516,NA18120,CHD,1
-3.9896522,3.0196378,7.5901403,-13.439724,5.6234307,29.879639,-1.2688833,-2.422073,-2.789224,-1.8181297,0.6609355,0.025459802,0.30382854,0.6537561,1.2189897,0.35384914,0.37797678,0.73859394,1.3235891,0.11656169,-0.040025204,0.04123447,-0.5509823,-0.24232537,0.43685937,-0.05084719,-0.347186,-0.4613741,-0.27041522,-0.34672043,2.5341396,-0.8244428,-1.5228851,0.2174323,0.47031847,1.8902972,0.8778781,0.6612089,0.37292513,-0.42738265,-1.0884463,-1.0684808,-0.9031617,2.5369315,-0.3742507,1.0541852,-2.3291414,0.10676346,1.0939636,1.6169246,NA18124,CHD,1
-3.2621021,4.557724,6.5494637,-13.8576355,6.1642113,30.706657,-1.5885485,-2.015287,-3.9484801,-2.3345027,-0.7786671,-0.35897902,-1.6538073,-0.98562676,-0.40877643,-0.39477104,-0.27720976,1.152015,-1.2600869,0.06838805,0.47695956,-0.9765441,-1.1353536,-1.4260874,-2.626708,0.5767902,1.36103,-2.318458,0.56006575,-0.3881145,0.36500463,-0.1464244,0.6090977,0.9454082,-1.2700536,-0.42333555,2.3701968,1.3753519,0.5431949,-0.177514,0.25314942,0.14309898,0.6135551,0.045314934,-0.43636888,1.1220765,-0.6775206,-0.124581,0.9849801,0.16391258,NA18125,CHD,1
-4.568319,3.7843864,7.988197,-12.699338,5.349713,31.003513,-2.0507205,-2.6363747,-3.3748908,-2.634931,-0.66820854,-0.05364001,1.0880265,-1.5394576,-0.0631612,-0.9068819,0.1241206,0.5401119,0.22574179,-1.039591,-0.50025225,-1.2744688,1.4065372,0.013516132,0.3184671,-1.0311363,1.4135668,0.62251335,-0.18447098,-1.6495057,-0.8110997,0.9360763,2.4301977,0.97564113,-1.1999012,1.147905,0.21590759,2.3737524,-0.77049816,0.7960973,-0.14589587,-1.1944845,-0.513745,0.28943995,0.38019982,0.17822179,-0.6524535,1.232433,-0.39050707,-0.40787026,NA18127,CHD,1
-3.8715835,3.8716056,6.8342395,-13.027368,5.7297735,30.596682,-2.4389756,-1.9340347,-3.943929,-1.4966707,0.5969865,0.25132966,1.3621228,1.1012098,0.3615562,-0.25615308,-0.12705988,0.26066032,0.0823692,-0.3228828,-1.4086368,0.801234,-1.4560419,-1.4364446,-2.7746584,-1.8709905,0.40222728,-0.0076870765,0.31005093,1.3242987,-0.08004459,-1.4878451,0.4271327,-1.4299705,-1.431559,-0.579434,-0.51884085,-1.7919725,0.3016881,0.22252546,-1.622235,-1.7536117,-0.41978115,0.22186202,1.6450056,0.11903764,-1.6530321,-1.9203438,-0.8044604,-1.0829852,NA18132,CHD,1
-4.1732965,3.611749,7.3626523,-13.460517,4.758181,30.257566,-2.023995,-2.641645,-2.1222403,-2.4618316,-0.54529834,0.91726863,-0.35456502,-0.4756952,0.2620522,0.28254458,-0.41607752,-0.79123306,-1.219158,-1.6583256,0.2491573,0.79462576,0.45752773,0.54043305,-0.556159,-1.6854824,0.22964714,1.216859,0.043312803,-0.63003457,2.6517158,0.59245324,-0.83346796,-0.31100577,1.0488741,-0.33915654,-1.6288943,-0.6141696,-0.7027142,-0.18973681,-0.24727958,1.0679835,0.42992738,1.1466727,0.2170653,0.9257425,-0.027131561,-0.72785586,1.4762859,-0.13558966,NA18141,CHD,1
-3.2571025,3.1985912,6.5991793,-12.704253,5.126013,29.742582,-2.1824882,-3.7174594,-3.7467256,-1.338299,-0.7171813,0.1606976,-0.83237356,0.5863074,0.6254847,0.21723203,-0.8187591,1.0355535,0.40739202,-0.6807104,-0.6783572,-0.40107876,0.017471842,-0.5656034,0.047663607,2.3242807,-0.8530982,0.48441303,1.4842844,-1.1728501,0.6546714,-2.0201073,-2.0891936,0.23189127,-0.98081577,-0.4713705,-0.703918,0.40036628,0.30804324,1.8739312,2.3606231,-1.1907389,1.760389,-0.4853511,0.47830933,1.0694225,-0.42519778,-0.8949567,1.8278323,1.9730651,NA18143,CHD,1
-2.9661932,4.073744,7.2102933,-13.4503,5.923242,30.993687,-1.8015047,-2.6474166,-2.7902596,-2.5599277,0.14705701,-0.22944506,-0.56868255,-0.4620449,0.41980112,-1.8323809,-0.95220935,-1.0504552,-0.2107126,0.9662018,-0.6505993,0.54105693,-1.8406645,0.6313503,-1.606935,0.36366084,2.5496097,0.75725085,-1.2346897,-1.028261,0.12391245,-1.3847568,-2.992677,-0.7834757,-1.0643576,-0.78316617,-1.8820926,-0.3608737,-0.12106614,0.33422175,0.10863545,-0.6028435,0.6570277,0.34793818,-1.5220908,0.3160528,-0.4120044,1.5049886,1.8252587,-0.3949976,NA18147,CHD,1
-3.8443048,3.0153327,7.694471,-13.833614,6.250563,30.483099,-2.397071,-3.374108,-3.4589217,-1.9093103,0.22621916,0.6421506,1.5747584,-1.0133998,0.666035,0.17765276,-0.86737245,-1.5517923,-1.5097669,0.71643704,0.36304206,1.6436875,0.3923954,0.44375733,-1.4525763,-0.3576933,1.8876023,-1.8266132,0.47490692,-1.4003662,1.719008,-0.5016808,0.10435471,0.6860851,-1.7007922,0.8925073,-1.1330457,-0.9696147,-0.8415815,-0.13781936,0.54801935,1.0675641,1.6481807,0.8656419,0.49596688,1.2233192,-0.7123469,1.3049246,0.43835533,1.6207451,NA18155,CHD,1
-3.383537,3.4714882,6.1744184,-12.927184,6.8803706,30.718266,-2.2279468,-3.3314378,-2.0445695,-1.0287608,-0.7511612,0.048598338,1.0712775,-0.8344443,-0.31370163,-0.0192683,0.13922516,-0.9531671,0.72316575,-0.06489067,0.40052164,1.0473083,-0.36165562,0.09089281,-1.7833791,0.295798,0.80442727,-1.5599291,-0.272888,0.056625314,0.80492437,-0.57001364,1.3566442,0.8603836,-0.5930984,-1.6927351,1.4103696,-0.7826982,0.3047204,-0.6277348,-0.12166096,-1.0056053,1.5716119,-1.1680412,-0.29712784,1.4743807,0.6591114,-0.50814897,-0.8896017,-0.78247476,NA18158,CHD,1
-4.478271,3.5607653,6.63806,-12.204708,5.6254163,30.028212,-1.8379036,-2.975257,-3.3761826,-2.0482385,-0.26559794,-0.21855178,0.0975611,0.6508472,0.7466814,0.17192477,-0.6129295,1.0768689,1.5466458,-0.044191565,-1.1476808,-0.73533374,-0.3083254,1.6702917,-0.025636472,1.8261392,0.45318076,-0.24742664,-0.9007649,-1.2945071,-1.0022209,0.26702413,1.0892369,-0.20541951,-2.169462,-0.9645504,0.25782686,-1.1629779,1.9378377,0.0528616,-0.847178,-2.3710623,0.13802187,-1.2974508,0.6927508,-0.20965403,0.33487052,-0.8240778,0.7077566,0.09853398,NA18674,CHD,1
-3.296406,4.185355,7.20107,-13.285836,5.547156,30.200327,-0.76582927,-2.0990381,-2.7168822,-1.4731218,-0.3421352,-1.1884652,0.8209746,-0.84947264,-1.5008649,0.42799896,0.1167747,0.0534824,1.4342629,0.013441458,-0.33573315,1.0099133,-0.46676773,-0.21144204,0.6044327,-0.13256513,-0.30081487,0.68386805,-1.6427505,0.34688154,-0.0046145674,2.2114577,-0.86117065,1.1826427,2.8649259,-1.4723403,1.2513063,-0.37380075,-1.08376,0.72944176,-1.2779107,-0.6658116,-2.1278257,-2.272204,-1.5303185,-1.1079304,0.4156212,-1.2107671,-0.5065673,0.7289512,NA17982,CHD,2
-3.3610015,4.396491,6.3052597,-12.930171,4.9706736,30.991304,-1.9119693,-2.221615,-3.244826,-2.269335,-0.17868482,-1.2560549,0.3164222,0.24846375,-0.98637956,-0.1477488,0.95415306,-1.1603297,-1.4310766,-0.21789074,-2.7817817,0.19090682,1.0900251,1.7610734,-0.21953161,-0.09706496,-0.38438648,1.4892089,-0.6353724,0.3202258,-0.643438,0.6826727,0.30073643,-0.5660083,0.0671851,-0.9216026,-0.042622935,-2.3395762,-0.17440732,1.5180303,0.75654113,-0.14825077,-0.42800686,-1.5696898,0.5640344,-0.41322303,-1.8321953,-1.3476394,-1.1028786,1.9287524,NA17990,CHD,2
-3.2893875,3.5650423,7.1644835,-13.118028,5.67219,31.044342,-1.8695048,-2.8034105,-3.3948681,-2.2282286,0.8958394,-1.0036408,-0.46175954,0.423902,0.8562648,0.5581306,0.8608503,-0.98084086,0.9062886,0.6404113,-0.58053815,-1.1066188,0.6587385,-0.26723945,-0.29032055,0.65854084,1.2671305,-0.31418228,-1.1975198,0.5880411,1.2976459,-0.36546698,0.081989944,0.32678446,2.7846067,-0.84199595,0.1639875,0.16184103,0.063805915,0.3979353,0.27883336,0.8794552,-0.12484507,1.3786215,2.1595728,1.5971453,-1.6791476,0.46342677,-1.9171609,0.6644417,NA18112,CHD,2
-3.913816,3.913179,7.366746,-13.441858,5.7582903,30.873457,-0.9259306,-2.4565086,-3.2405603,-1.0687225,0.8471359,-1.0575747,-0.35688993,-0.39409438,-0.15695015,-1.2099565,-0.85913813,-0.93876684,-0.04263731,0.46944597,-0.7301383,-1.464618,-0.099232234,0.8046983,-0.30885598,-1.823727,-1.6706208,0.28478563,-0.19710784,0.55820584,1.1489737,-0.099557705,1.4951438,-0.11361253,1.1621455,0.5565539,1.7931854,0.82965344,-0.59495986,0.948671,-0.875895,0.25483286,-1.7627387,-0.5765282,-0.5730117,0.14970408,0.014368455,-0.015414312,-0.20534705,-0.41255057,NA18118,CHD,2
-3.476608,4.146644,6.7221684,-13.046575,5.8090806,30.925936,-2.2554417,-2.5213454,-1.0687042,-2.70314,-0.5779615,-1.5022032,0.20970826,-0.5134187,-0.45592088,1.2929429,0.20068859,0.45846164,1.0839503,0.82034856,-1.5253224,0.3455927,-2.07428,-0.57120514,0.5037249,0.8431266,0.0869995,-0.06823814,-0.35713387,1.2337171,-0.20837918,2.350667,0.72795045,1.1478252,0.36165348,0.92977774,-1.7254755,0.38648123,0.407933,0.07687741,0.50254065,0.311427,0.5702314,-1.6323031,-0.3340658,1.1124613,1.1303606,-0.49156043,1.3062152,0.8889572,NA18151,CHD,2
-4.3454075,3.0773616,7.5802526,-12.776975,5.7277236,30.235903,-1.6605172,-1.8208591,-2.6802664,-1.2946543,0.88322306,-0.54410386,-0.74842286,0.8505812,1.7152157,-1.0140352,0.9305803,1.392928,0.87925977,0.2532163,-0.32643265,-0.7811894,0.08348763,0.34355855,0.07132572,1.2496532,-1.1207172,-1.3558953,3.54468,1.5741019,0.38702264,-1.2620679,-0.54908055,-1.4668926,-0.0053498996,-0.67064285,-0.2548289,0.8960348,-0.6925544,0.8771964,-0.08690341,0.7827786,0.35527813,0.8465603,-1.4741795,-0.9845921,2.362275,-0.054899503,-2.2437177,-1.7624897,NA18153,CHD,2
-3.7727022,5.0523763,6.404452,-13.87273,6.213524,32.12578,-1.5977802,-2.3372402,-1.9638126,-1.9302849,-0.14906877,-0.56052995,0.7393851,-0.26048088,0.7467098,-0.48606825,-1.9765162,0.6657443,0.026733816,-1.1656067,-0.32412672,0.7623471,1.1855236,0.9981569,-1.278374,2.087345,0.18729147,1.3350614,-0.07206977,0.72345036,-1.0733541,-0.8087434,-0.23657455,0.8645836,-1.2287806,2.046024,-2.5087643,-2.51947,0.86760265,-0.04720367,-1.0917791,-3.3199532,0.6849856,-1.6703557,2.2693877,1.1457539,-0.105690286,-0.5456738,-0.86661386,0.19244216,NA18702,CHD,2
-3.37583,3.4104652,6.972503,-13.585518,5.9611826,30.175606,-2.3653908,-3.161996,-1.7113856,-1.7353657,0.076566696,0.5179003,-0.70678824,0.11974538,0.094291694,1.3331321,0.30704847,0.5067356,0.91749203,0.11009137,-1.0505489,-0.28623614,1.132549,0.7194081,2.434413,-0.70767957,-0.16380236,1.1439272,-0.37361753,1.1348788,-0.78438896,2.1451356,2.4318469,0.4304621,0.05707805,0.267389,-0.18134779,-0.81327075,-0.19479674,1.0123072,-0.09773174,-0.0018418465,0.77249026,0.09396379,-2.1378667,-0.5313744,0.8874249,-1.0306096,1.4115603,-1.3563517,NA18704,CHD,2
-3.312777,3.9245634,7.4392853,-12.332261,5.6012154,30.130325,-1.3226085,-3.4305952,-3.1373897,-0.68656534,1.4729036,0.54089135,-0.002789864,0.5564568,1.4518298,0.17980288,0.94093156,0.4324534,0.27125084,0.083149485,1.3557839,-0.4839589,0.72251564,0.09289901,0.68573564,1.0714023,-1.7782948,1.3768151,-0.48709035,-2.3997643,0.68713725,-1.1129602,0.12734762,1.3510942,1.1699814,-0.7372031,0.5997363,2.3613696,-4.1158643,-1.1594137,0.1374956,-1.3386132,0.35196698,1.968489,1.8070282,-1.1700053,1.604294,4.58115,-2.4936144,0.7430282,NA17976,CHD,1
-3.8159392,3.753274,6.869471,-13.06781,5.1931257,29.786512,-1.4650042,-2.2006745,-2.3800924,-1.6225141,-0.23183098,0.2711911,-0.044209156,0.7093333,1.4336362,0.4507813,0.9131858,1.086409,-0.66793376,1.2577368,-0.824489,-0.2986982,0.23716259,-0.45625868,0.87564015,0.86568445,0.3298047,-1.1649868,-0.7999067,0.5171342,-1.8389246,-0.3189144,-0.6932109,-0.6143989,0.6570495,-0.31896618,1.5952508,-0.028957874,0.739937,-0.009982773,1.7776816,1.1372746,-2.3710096,0.4739769,-0.36016893,-1.4349012,-1.0998361,-0.2824059,1.5746782,0.78166,NA17979,CHD,1
-3.3752625,3.3484788,7.168569,-12.912728,5.3551493,30.191795,-1.0315632,-2.382449,-2.626245,-2.0478008,-0.5344341,-0.020161642,0.5597558,-0.3435387,-0.9006795,0.09515793,1.2539824,-0.67670625,-0.02963856,-0.9527452,-0.068699114,-0.77199125,-0.3835279,0.6641976,1.3083899,0.38921747,-0.2217391,-0.38352287,-1.55453,-1.9047563,1.516882,-0.04365909,-0.6064982,0.1526313,-2.5766633,-2.1358538,-1.9257904,1.6264437,-0.7621675,0.018709663,0.5264125,0.18512893,1.7881179,0.35130662,3.2226932,0.6119303,0.59336054,-1.9171698,0.4315112,0.83451414,NA18156,CHD,1
-3.009343,4.1064267,7.526382,-13.398595,5.48611,31.183851,-1.4053993,-2.461289,-2.4631636,-1.9191318,-0.2935088,-0.07976357,-0.55668455,1.007023,-0.9658379,0.13415238,-1.624503,0.7377768,1.7469351,-0.7013979,0.6653916,-0.53941905,-1.1269516,0.58170384,-0.13358407,0.32542172,1.2381454,-0.6362551,0.43106663,-0.9495146,0.40822577,-1.6263468,-1.0381932,0.7725638,-2.292257,-0.59110105,-1.1514386,0.14013852,0.9789207,-1.4120129,-0.6899777,-0.049901765,0.74024934,1.0524877,-1.0751919,0.21868755,0.03212295,1.4414287,-0.67581606,-0.62805665,NA18152,CHD,1
-3.6317706,2.4204268,7.7091794,-13.579164,4.856006,31.357765,-2.1949325,-2.3490236,-2.569194,-1.3123133,-0.71863633,-1.3072025,0.29946837,1.8237319,1.3094865,-0.6224761,0.008665331,-0.8980276,-1.0520581,-1.4321382,1.7173928,-0.12902524,1.2959934,-0.65003526,-0.4647041,0.55342567,-0.74018526,1.8847027,-1.6789364,-0.9713222,1.6652032,-0.13652883,0.7707889,-0.038610652,-0.6001435,2.1640503,-0.146636,-1.2668991,-1.8850665,1.0060669,0.4580945,-1.8493202,1.5668664,-0.4222882,-0.38501653,-0.07852303,-2.5621493,0.665749,-0.5870455,-0.39978272,NA18160,CHD,1
-3.6824987,2.7321725,7.2499228,-14.478031,6.4633718,31.079487,-1.3438525,-2.2140474,-2.8620508,-1.5572726,0.18808658,-0.57516193,-0.25597864,-0.83351964,-1.2244803,-0.14629498,0.5442178,0.10165603,0.5253381,0.17785114,-0.0060783573,-0.50627065,0.6694716,-0.44260478,0.05237562,0.5038606,-0.1850215,0.72418594,-0.12519088,0.53638357,-0.2806455,0.6333024,-0.4359433,0.1941492,-0.48813137,-0.574105,0.0009759143,-0.69062626,0.010310928,-0.58530885,-0.42482355,3.4343383,-3.9887466,-4.4536085,0.17433365,2.7042549,1.1919,-1.4423075,-0.30459666,-0.59457624,NA18682,CHD,1
-3.7501264,4.3622985,7.664644,-13.070593,5.273285,30.998228,-1.354273,-2.404456,-2.8479857,-0.5085503,-0.40894663,0.62967026,-0.8265019,0.4492479,0.4843439,-1.0071388,0.46209928,-0.3354495,-0.19515008,-0.8920993,-0.03512658,0.40708068,-0.22229111,1.5207382,-0.31848514,1.4478995,1.4468175,0.028340735,-2.0675588,-0.69749045,-0.57547724,0.22137761,0.49582478,0.5154072,-0.19982654,-2.600758,0.49498528,0.09059817,-1.1207532,0.49050707,-0.19726443,-0.16445602,0.79469365,0.60765594,-0.31408814,-0.64946234,0.866665,-0.9997056,-1.0667413,-0.6242961,NA18689,CHD,1
-3.9061084,2.4129295,7.863377,-12.886723,6.1363907,30.984663,-0.90541524,-1.8790767,-3.031636,-0.88855094,0.043705486,0.114898026,-0.5902781,0.6000712,0.20807573,-1.4185896,-0.15559177,-0.30567285,-0.13030002,0.7119452,0.09673325,-0.96821475,-0.3648996,0.3395271,0.5399609,-0.8705524,-0.22813712,-0.12287964,0.32611743,0.18114637,-0.74790263,-0.81387156,2.6540124,0.2508315,0.7824095,-0.297065,1.5539757,0.51668614,2.3867216,-0.06427273,-1.1017185,-0.7841467,0.03162314,0.8892467,-1.105463,0.23705299,-0.6854324,-0.33411178,-1.0326115,0.47839335,NA18685,CHD,1
-4.134018,3.3424933,7.798822,-13.597971,5.583901,31.799038,-0.47852486,-2.0850565,-2.9727,-1.1125296,0.15754065,0.011869008,1.0858363,-1.4431505,-0.5738687,-0.25710106,-0.5936098,1.1622263,-0.25744814,0.4742614,-0.7967877,-0.5800606,-0.6056508,-0.79709625,1.1731732,-0.49946544,1.3075982,-1.128007,-0.11792903,0.43384945,1.3625531,-2.0471942,-0.4402202,0.42167702,0.7830088,1.4022338,0.30777168,0.68978953,1.2789459,0.23759177,-0.15720463,0.033292446,-1.0501589,0.43624195,-0.18997136,-0.066605166,0.59363836,0.5608066,-0.58061045,0.9559252,NA17962,CHD,2
-3.8426595,3.874921,7.3642955,-14.112022,5.343595,31.682531,-1.2243725,-1.9244502,-1.9714701,-1.5847881,1.206833,-1.2565434,-0.14353019,0.094179615,0.15599692,-1.8846982,1.6386112,-0.6738403,1.0751756,0.32148525,0.5455184,2.2064369,-1.0837011,-2.16612,-0.3510822,-0.59240925,-0.56890184,-0.006721305,0.9092821,0.954071,-0.33851016,-1.8617817,0.32152545,-0.88384396,0.821122,1.4076248,-0.5573876,-0.05818406,-0.46461153,1.349838,1.4781275,1.3248985,-1.5070323,-1.517324,-1.4100674,-0.3877039,-0.44697455,1.4159867,0.539404,-0.45790058,NA17966,CHD,2
-4.494501,3.075022,8.342592,-12.983642,5.5865226,29.935064,-1.6013803,-3.1935818,-3.1007063,-1.3563417,0.22496954,-1.1955111,0.56441367,0.031135308,-0.016070291,0.5580837,1.3121958,-1.4622294,1.5032638,1.1173842,-0.14258292,2.3361235,-0.2059208,-0.91300297,-0.6696363,-1.6534804,-0.60717064,-1.0428623,-0.15719381,1.1606748,-1.9085423,0.15239927,1.2308176,-0.84171444,0.5784146,-0.2746076,0.9123272,2.4789302,-0.11533757,-0.9587324,0.28779253,0.26906613,1.6898456,1.0042937,-0.36444494,0.6191875,1.8812623,-0.111899965,2.6861756,0.4492404,NA17999,CHD,1
-3.5174732,3.2235103,7.0609045,-14.241604,6.120379,30.135294,-1.831642,-2.8830848,-3.219414,-1.5298296,0.9484859,-0.28905377,-0.61219466,-0.020232368,-1.1747147,0.649001,0.032384474,0.7912527,0.3473463,-0.21402347,-0.28793716,1.7815722,-2.8607495,0.220581,-0.09417911,0.1368588,1.7754956,-0.34432018,0.8907027,0.5150084,0.5829571,1.6750677,0.53527766,-0.032216165,0.28964782,1.3056896,1.3590381,3.2795906,0.91717327,0.7389226,0.32292858,-0.74159926,0.8224114,-1.5847669,0.8017019,0.42508182,0.7915197,-0.7729984,1.3031307,-0.38774186,NA17968,CHD,2
-3.9995122,3.8160515,6.435451,-13.737133,5.1348658,30.728598,-2.2447352,-2.90629,-3.2470808,-0.8927552,-1.3065985,-0.12288371,-1.5209028,-0.2584528,0.2666575,1.8213516,1.2650659,2.0915654,-0.0035875079,0.7081989,0.038871165,0.73370206,0.7717628,1.6944896,0.5806037,-0.6177534,-0.03339641,1.5162596,-0.74721545,0.18881816,0.43013364,0.15915322,0.79461265,1.3498822,-0.5073898,-2.241984,-2.1185334,-0.936977,-0.9886652,1.2475232,-1.264048,-1.1658496,1.4952443,-0.34061563,-0.9382977,-0.9291528,-1.322694,0.38879833,-0.21971628,0.091942,NA17995,CHD,2
-3.870826,3.6180243,6.296433,-12.996138,5.337582,30.380402,-1.7580128,-2.2278216,-3.3354964,-1.5365051,-0.9111979,-0.48182294,0.54916215,0.11553626,-1.4787505,-0.7886201,0.73510313,-0.5915968,1.4696554,-1.0084207,-0.5538584,0.25083724,-1.1249263,-0.7657074,-0.2084848,-0.69283503,-0.7463449,-0.59547865,-2.0974681,1.2572004,-0.30791643,1.2677821,-2.1084182,1.3685406,1.5676757,-0.78785723,-2.2882864,-0.01690918,-1.1197395,0.5938531,0.8707342,0.27194184,-2.8036237,0.8049079,2.651502,1.1351141,-0.015826713,-0.49341244,2.477449,0.72274405,NA17996,CHD,2
-3.753484,4.0199285,7.2842493,-13.553398,5.7639947,30.04317,-1.1999643,-2.9920056,-3.1011066,-1.2819046,-0.6340619,1.3561721,-1.0537994,-0.2197873,0.63025594,0.81153524,-2.1495638,0.90390074,-0.66342324,0.4451188,-0.056235593,-0.0911736,2.3909519,-0.47958794,0.08720345,0.5518598,-0.8735364,0.10168709,1.1632364,-0.056720026,-0.710698,-2.1974382,0.8629402,-2.382805,-1.2640792,-0.03657069,-0.00013168022,0.4071435,3.0520377,-2.19647,-0.77102864,0.28880504,-1.0673102,0.06424954,0.33980322,-2.1737504,2.1002345,0.3527598,0.73308736,-2.1013038,NA18131,CHD,2
